region,nuts_id,level,year,month,path,green_pct,brown_pct,index,country
FRI_Nouvelle-Aquitaine,FRI,1,2026,7,output/FRI_Nouvelle-Aquitaine/2026/FRI_Nouvelle-Aquitaine_2026-07-01.png,25.50935261803769,55.69153744524025,-30.182184827202562,FR
FRI_Nouvelle-Aquitaine,FRI,1,2026,5,output/FRI_Nouvelle-Aquitaine/2026/FRI_Nouvelle-Aquitaine_2026-05-01.png,72.326767957722,6.812373965649121,65.51439399207288,FR
FRI_Nouvelle-Aquitaine,FRI,1,2021,8,output/FRI_Nouvelle-Aquitaine/2021/FRI_Nouvelle-Aquitaine_2021-08-01.png,52.57828522724246,14.863761064696847,37.714524162545615,FR
FRI_Nouvelle-Aquitaine,FRI,1,2021,4,output/FRI_Nouvelle-Aquitaine/2021/FRI_Nouvelle-Aquitaine_2021-04-01.png,55.95252065594861,26.689093746061136,29.263426909887475,FR
FRI_Nouvelle-Aquitaine,FRI,1,2021,6,output/FRI_Nouvelle-Aquitaine/2021/FRI_Nouvelle-Aquitaine_2021-06-01.png,80.39339731423777,5.230192167050283,75.1632051471875,FR
FRI_Nouvelle-Aquitaine,FRI,1,2021,10,output/FRI_Nouvelle-Aquitaine/2021/FRI_Nouvelle-Aquitaine_2021-10-01.png,41.36010711832576,19.979915313921033,21.380191804404724,FR
FRI_Nouvelle-Aquitaine,FRI,1,2021,2,output/FRI_Nouvelle-Aquitaine/2021/FRI_Nouvelle-Aquitaine_2021-02-01.png,44.5044833392067,26.123445188404663,18.381038150802038,FR
FRI_Nouvelle-Aquitaine,FRI,1,2021,12,output/FRI_Nouvelle-Aquitaine/2021/FRI_Nouvelle-Aquitaine_2021-12-01.png,9.386940025294548,28.720850251836072,-19.333910226541526,FR
FRI_Nouvelle-Aquitaine,FRI,1,2021,9,output/FRI_Nouvelle-Aquitaine/2021/FRI_Nouvelle-Aquitaine_2021-09-01.png,42.42487470060726,19.989219687979517,22.435655012627745,FR
FRI_Nouvelle-Aquitaine,FRI,1,2021,5,output/FRI_Nouvelle-Aquitaine/2021/FRI_Nouvelle-Aquitaine_2021-05-01.png,74.33084532413515,11.24819754471623,63.08264777941892,FR
FRI_Nouvelle-Aquitaine,FRI,1,2021,7,output/FRI_Nouvelle-Aquitaine/2021/FRI_Nouvelle-Aquitaine_2021-07-01.png,70.27589728816666,8.704229901312488,61.57166738685417,FR
FRI_Nouvelle-Aquitaine,FRI,1,2021,11,output/FRI_Nouvelle-Aquitaine/2021/FRI_Nouvelle-Aquitaine_2021-11-01.png,28.322114515695326,22.340655320011813,5.981459195683513,FR
FRI_Nouvelle-Aquitaine,FRI,1,2021,3,output/FRI_Nouvelle-Aquitaine/2021/FRI_Nouvelle-Aquitaine_2021-03-01.png,52.04001807941033,26.541965092830818,25.498052986579513,FR
FRI_Nouvelle-Aquitaine,FRI,1,2021,1,output/FRI_Nouvelle-Aquitaine/2021/FRI_Nouvelle-Aquitaine_2021-01-01.png,26.822443425822957,20.945328957480086,5.877114468342871,FR
FRI_Nouvelle-Aquitaine,FRI,1,2020,2,output/FRI_Nouvelle-Aquitaine/2020/FRI_Nouvelle-Aquitaine_2020-02-01.png,37.33033397711945,21.274965383426167,16.055368593693284,FR
FRI_Nouvelle-Aquitaine,FRI,1,2020,10,output/FRI_Nouvelle-Aquitaine/2020/FRI_Nouvelle-Aquitaine_2020-10-01.png,47.85102435755754,11.922751888948339,35.9282724686092,FR
FRI_Nouvelle-Aquitaine,FRI,1,2020,12,output/FRI_Nouvelle-Aquitaine/2020/FRI_Nouvelle-Aquitaine_2020-12-01.png,29.683883445892388,14.340446220023885,15.343437225868502,FR
FRI_Nouvelle-Aquitaine,FRI,1,2020,4,output/FRI_Nouvelle-Aquitaine/2020/FRI_Nouvelle-Aquitaine_2020-04-01.png,63.53427149939714,19.595715137612682,43.938556361784464,FR
FRI_Nouvelle-Aquitaine,FRI,1,2020,8,output/FRI_Nouvelle-Aquitaine/2020/FRI_Nouvelle-Aquitaine_2020-08-01.png,33.347219420643206,41.433745823211105,-8.086526402567898,FR
FRI_Nouvelle-Aquitaine,FRI,1,2020,6,output/FRI_Nouvelle-Aquitaine/2020/FRI_Nouvelle-Aquitaine_2020-06-01.png,73.62388221085722,10.856779110477461,62.76710310037976,FR
FRI_Nouvelle-Aquitaine,FRI,1,2020,3,output/FRI_Nouvelle-Aquitaine/2020/FRI_Nouvelle-Aquitaine_2020-03-01.png,57.21523836055298,20.95796914719504,36.257269213357944,FR
FRI_Nouvelle-Aquitaine,FRI,1,2020,11,output/FRI_Nouvelle-Aquitaine/2020/FRI_Nouvelle-Aquitaine_2020-11-01.png,39.4703213018986,14.804576117949788,24.665745183948815,FR
FRI_Nouvelle-Aquitaine,FRI,1,2020,1,output/FRI_Nouvelle-Aquitaine/2020/FRI_Nouvelle-Aquitaine_2020-01-01.png,24.9546835674139,24.430012736417023,0.5246708309968753,FR
FRI_Nouvelle-Aquitaine,FRI,1,2020,5,output/FRI_Nouvelle-Aquitaine/2020/FRI_Nouvelle-Aquitaine_2020-05-01.png,67.08634656838885,9.973228565468327,57.11311800292052,FR
FRI_Nouvelle-Aquitaine,FRI,1,2020,9,output/FRI_Nouvelle-Aquitaine/2020/FRI_Nouvelle-Aquitaine_2020-09-01.png,32.06962337543275,33.44523947769372,-1.3756161022609703,FR
FRI_Nouvelle-Aquitaine,FRI,1,2020,7,output/FRI_Nouvelle-Aquitaine/2020/FRI_Nouvelle-Aquitaine_2020-07-01.png,50.196874348098184,24.331583339128017,25.865291008970168,FR
MK_Северна Македонија 14.04.42,MK,0,2022,7,output/MK_Северна Македонија 14.04.42/2022/MK_Северна Македонија_2022-07-01.png,56.46717872734188,23.406338879711157,33.060839847630724,MK
MK_Северна Македонија 14.04.42,MK,0,2025,7,output/MK_Северна Македонија 14.04.42/2025/MK_Северна Македонија_2025-07-01.png,46.892456514828105,37.54882147236478,9.343635042463326,MK
MK_Северна Македонија 14.04.42,MK,0,2024,7,output/MK_Северна Македонија 14.04.42/2024/MK_Северна Македонија_2024-07-01.png,49.81140334670233,32.19388929788607,17.61751404881626,MK
MK_Северна Македонија 14.04.42,MK,0,2023,7,output/MK_Северна Македонија 14.04.42/2023/MK_Северна Македонија_2023-07-01.png,63.591103138198825,17.745753667287342,45.845349470911486,MK
MK_Северна Македонија 14.04.42,MK,0,2026,7,output/MK_Северна Македонија 14.04.42/2026/MK_Северна Македонија_2026-07-01.png,58.351886129900855,26.873548119272446,31.47833801062841,MK
AL_Shqipëria,AL,0,2022,7,output/AL_Shqipëria/2022/AL_Shqipëria_2022-07-01.png,55.99217288569459,29.679654425519345,26.312518460175248,AL
AL_Shqipëria,AL,0,2025,7,output/AL_Shqipëria/2025/AL_Shqipëria_2025-07-01.png,49.05053165304716,37.21386728364675,11.83666436940041,AL
AL_Shqipëria,AL,0,2024,7,output/AL_Shqipëria/2024/AL_Shqipëria_2024-07-01.png,58.31075756083145,27.875332479558665,30.435425081272783,AL
AL_Shqipëria,AL,0,2023,7,output/AL_Shqipëria/2023/AL_Shqipëria_2023-07-01.png,67.33471989760756,18.57832037018805,48.756399527419504,AL
AL_Shqipëria,AL,0,2026,7,output/AL_Shqipëria/2026/AL_Shqipëria_2026-07-01.png,63.68208821990335,22.667528549881492,41.01455967002185,AL
CH_Schweiz - Suisse - Svizzera,CH,0,2022,7,output/CH_Schweiz - Suisse - Svizzera/2022/CH_Schweiz - Suisse - Svizzera_2022-07-01.png,57.62017615884153,11.306635813988207,46.31354034485332,CH
CH_Schweiz - Suisse - Svizzera,CH,0,2025,7,output/CH_Schweiz - Suisse - Svizzera/2025/CH_Schweiz - Suisse - Svizzera_2025-07-01.png,64.51376971284616,6.4754219827812864,58.03834773006487,CH
CH_Schweiz - Suisse - Svizzera,CH,0,2024,7,output/CH_Schweiz - Suisse - Svizzera/2024/CH_Schweiz - Suisse - Svizzera_2024-07-01.png,68.02812217946891,6.498028597216284,61.530093582252626,CH
CH_Schweiz - Suisse - Svizzera,CH,0,2023,7,output/CH_Schweiz - Suisse - Svizzera/2023/CH_Schweiz - Suisse - Svizzera_2023-07-01.png,63.62626511972353,8.551544727797506,55.07472039192602,CH
CH_Schweiz - Suisse - Svizzera,CH,0,2026,7,output/CH_Schweiz - Suisse - Svizzera/2026/CH_Schweiz - Suisse - Svizzera_2026-07-01.png,48.72301900073632,20.62110132954214,28.101917671194183,CH
CZ_Česko,CZ,0,2022,7,output/CZ_Česko/2022/CZ_Česko_2022-07-01.png,42.512575957851276,26.424224307446554,16.08835165040472,CZ
CZ_Česko,CZ,0,2025,7,output/CZ_Česko/2025/CZ_Česko_2025-07-01.png,53.85220973115836,19.312361467124656,34.53984826403371,CZ
CZ_Česko,CZ,0,2024,7,output/CZ_Česko/2024/CZ_Česko_2024-07-01.png,47.59671691855072,23.14553682691677,24.451180091633947,CZ
CZ_Česko,CZ,0,2023,7,output/CZ_Česko/2023/CZ_Česko_2023-07-01.png,42.31841876222474,31.66874116777255,10.64967759445219,CZ
CZ_Česko,CZ,0,2026,7,output/CZ_Česko/2026/CZ_Česko_2026-07-01.png,39.574131452304044,30.78600152566795,8.788129926636095,CZ
EE_Eesti,EE,0,2022,7,output/EE_Eesti/2022/EE_Eesti_2022-07-01.png,48.02916830902641,2.4079520532023486,45.62121625582406,EE
EE_Eesti,EE,0,2025,7,output/EE_Eesti/2025/EE_Eesti_2025-07-01.png,57.10214352848437,1.139475891620936,55.962667636863436,EE
EE_Eesti,EE,0,2024,7,output/EE_Eesti/2024/EE_Eesti_2024-07-01.png,48.72335106952826,3.3981053050438472,45.325245764484414,EE
EE_Eesti,EE,0,2023,7,output/EE_Eesti/2023/EE_Eesti_2023-07-01.png,57.93374195836077,3.7110582037384123,54.22268375462236,EE
EE_Eesti,EE,0,2026,7,output/EE_Eesti/2026/EE_Eesti_2026-07-01.png,48.1604167193466,1.2071712139985333,46.953245505348065,EE
FRF_Grand Est,FRF,1,2022,10,output/FRF_Grand Est/2022/FRF_Grand Est_2022-10-01.png,41.145876588323226,22.56630124851203,18.579575339811196,FR
FRF_Grand Est,FRF,1,2022,2,output/FRF_Grand Est/2022/FRF_Grand Est_2022-02-01.png,15.868931972134819,42.35665507907501,-26.487723106940194,FR
FRF_Grand Est,FRF,1,2022,12,output/FRF_Grand Est/2022/FRF_Grand Est_2022-12-01.png,17.975282882593692,10.76960115560549,7.205681726988203,FR
FRF_Grand Est,FRF,1,2022,8,output/FRF_Grand Est/2022/FRF_Grand Est_2022-08-01.png,14.781669914514826,55.193614753152225,-40.411944838637396,FR
FRF_Grand Est,FRF,1,2022,4,output/FRF_Grand Est/2022/FRF_Grand Est_2022-04-01.png,65.80898578868391,18.879390536200493,46.92959525248342,FR
FRF_Grand Est,FRF,1,2022,6,output/FRF_Grand Est/2022/FRF_Grand Est_2022-06-01.png,54.02472891218588,14.22693292231645,39.79779598986943,FR
FRF_Grand Est,FRF,1,2022,11,output/FRF_Grand Est/2022/FRF_Grand Est_2022-11-01.png,53.17176537502471,8.437232304805768,44.734533070218944,FR
FRF_Grand Est,FRF,1,2022,3,output/FRF_Grand Est/2022/FRF_Grand Est_2022-03-01.png,21.034513196222086,56.0511824656939,-35.01666926947181,FR
FRF_Grand Est,FRF,1,2022,1,output/FRF_Grand Est/2022/FRF_Grand Est_2022-01-01.png,14.793801107528198,34.235410969155204,-19.441609861627008,FR
FRF_Grand Est,FRF,1,2022,9,output/FRF_Grand Est/2022/FRF_Grand Est_2022-09-01.png,29.302228484943374,41.134944244385295,-11.832715759441921,FR
FRF_Grand Est,FRF,1,2022,5,output/FRF_Grand Est/2022/FRF_Grand Est_2022-05-01.png,76.41122384812795,11.130712622580262,65.28051122554768,FR
FRF_Grand Est,FRF,1,2022,7,output/FRF_Grand Est/2022/FRF_Grand Est_2022-07-01.png,25.163552908984123,43.33176032836196,-18.168207419377836,FR
FRF_Grand Est,FRF,1,2025,6,output/FRF_Grand Est/2025/FRF_Grand Est_2025-06-01.png,50.12052119475546,18.69097007679407,31.429551117961392,FR
FRF_Grand Est,FRF,1,2025,4,output/FRF_Grand Est/2025/FRF_Grand Est_2025-04-01.png,56.4562015793369,21.721993250813092,34.734208328523806,FR
FRF_Grand Est,FRF,1,2025,8,output/FRF_Grand Est/2025/FRF_Grand Est_2025-08-01.png,35.31237056702676,32.404584558349235,2.907786008677526,FR
FRF_Grand Est,FRF,1,2025,12,output/FRF_Grand Est/2025/FRF_Grand Est_2025-12-01.png,29.535493083810753,23.44125253229206,6.094240551518691,FR
FRF_Grand Est,FRF,1,2025,2,output/FRF_Grand Est/2025/FRF_Grand Est_2025-02-01.png,15.506924884342027,46.83418222150873,-31.327257337166706,FR
FRF_Grand Est,FRF,1,2025,10,output/FRF_Grand Est/2025/FRF_Grand Est_2025-10-01.png,43.23565039454144,20.188681827825267,23.04696856671617,FR
FRF_Grand Est,FRF,1,2025,7,output/FRF_Grand Est/2025/FRF_Grand Est_2025-07-01.png,32.32208695179831,38.319968494741204,-5.997881542942892,FR
FRF_Grand Est,FRF,1,2025,5,output/FRF_Grand Est/2025/FRF_Grand Est_2025-05-01.png,68.2669391690488,10.592624781873612,57.67431438717519,FR
FRF_Grand Est,FRF,1,2025,9,output/FRF_Grand Est/2025/FRF_Grand Est_2025-09-01.png,47.941103577988194,21.47981164552149,26.461291932466704,FR
FRF_Grand Est,FRF,1,2025,1,output/FRF_Grand Est/2025/FRF_Grand Est_2025-01-01.png,22.759553010958147,32.66170866067468,-9.90215564971653,FR
FRF_Grand Est,FRF,1,2025,3,output/FRF_Grand Est/2025/FRF_Grand Est_2025-03-01.png,22.994425470372157,49.63436245985456,-26.6399369894824,FR
FRF_Grand Est,FRF,1,2025,11,output/FRF_Grand Est/2025/FRF_Grand Est_2025-11-01.png,38.47186125125278,26.876964106745486,11.594897144507296,FR
FRF_Grand Est,FRF,1,2024,12,output/FRF_Grand Est/2024/FRF_Grand Est_2024-12-01.png,23.691013606720734,20.714343973077344,2.9766696336433895,FR
FRF_Grand Est,FRF,1,2024,10,output/FRF_Grand Est/2024/FRF_Grand Est_2024-10-01.png,41.13826777650835,17.61295631358468,23.52531146292367,FR
FRF_Grand Est,FRF,1,2024,2,output/FRF_Grand Est/2024/FRF_Grand Est_2024-02-01.png,22.925702961411904,26.79759946156147,-3.8718965001495675,FR
FRF_Grand Est,FRF,1,2024,6,output/FRF_Grand Est/2024/FRF_Grand Est_2024-06-01.png,67.66763619212325,9.023080630111798,58.644555562011455,FR
FRF_Grand Est,FRF,1,2024,8,output/FRF_Grand Est/2024/FRF_Grand Est_2024-08-01.png,43.879220788038864,24.449846208165564,19.4293745798733,FR
FRF_Grand Est,FRF,1,2024,4,output/FRF_Grand Est/2024/FRF_Grand Est_2024-04-01.png,67.96289445198066,9.416491963661775,58.54640248831888,FR
FRF_Grand Est,FRF,1,2024,1,output/FRF_Grand Est/2024/FRF_Grand Est_2024-01-01.png,16.131025538300662,32.04849628910361,-15.917470750802948,FR
FRF_Grand Est,FRF,1,2024,11,output/FRF_Grand Est/2024/FRF_Grand Est_2024-11-01.png,33.631804217104744,20.330156062635123,13.301648154469621,FR
FRF_Grand Est,FRF,1,2024,3,output/FRF_Grand Est/2024/FRF_Grand Est_2024-03-01.png,43.54610026942276,24.840364427916477,18.705735841506282,FR
